19853987870179776,IRR1BPAR0101,BPAX1,Parsian Bank-R,BPAR,وپارسح,ح . بانک‌پارسیان‌,IRR1BPAR0101,20191014,1,بانک‌پارسیان‌,A,N1,NO,3,57,5719,400
19902029193133981,IRO3Z0470001,Z0471,Omid Mineral IND.,Z047,صنایع امید,توسعه صنایع معدنی امید,IRO3Z0470006,20180721,2,توسعه صنایع معدنی امید,A,Z1,NO,5,56,5699,303
19920168236103182,IRO3MSZ96101,MK881,Mortgage Right9610,MSKZ,تسه9610,امتیاز تسهیلات مسکن دی96,IRO3MSZ96103,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
19954896371640204,IRO7ZMNP0001,ZMNP1,Iran Zamin Bank,ZMNP,وزمین,بانک ایران زمین,IRO7ZMNP0005,20200801,4,بانک ایران زمین,A,C1,NO,7,57,5719,309
20024911381434086,IRO1KIMI0001,KIMI1,Chimidarou,KIMI,دکیمی,کیمیدارو,IRO1KIMI0004,20200801,1,کیمیدارو,A,N1,NO,1,43,4323,300
20034264486679145,IRO7SASP0001,SASP1,Asia Cement,SASP,سجام,مجتمع سیمان غرب آسیا,IRO7SASP0003,20200801,4,مجتمع سیمان غرب آسیا,A,P1,NO,7,53,5394,309
20044076668988655,IRR1ARDK0101,ARDX1,Ardekan Ceramic-R,ARDK,کسراح,ح . سرامیک‌های‌صنعتی‌اردکان‌,IRR1ARDK0104,20180904,1,سرامیک‌های‌صنعتی‌اردکان‌,A,N1,NO,3,54,5491,400
20213770409093165,IRX6X34T0006,X34T6,Index Group 34,IDXS,34-خودرو6,34-خودرو,IRX6X34T0008,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1,68
20219449694505209,IRT3VC050001,VC051,Tehran Uni.1st VCF,VC05,تهران1,ص.ج.یکم دانشگاه تهران20% تادیه,IRT3VC050005,20180721,2,ص.س.جسورانه یکم دانشگاه تهران,A,T1,NO,4,68,6815,305
20236748310756911,IRO7RKBP0001,RKBP1,Refah K.Bank,RKBP,ورفاه,بانک رفاه کارگران,IRO7RKBP0001,20200801,4,بانک رفاه کارگران,A,C1,NO,7,57,5719,309
20272770791380597,IRR1SPPE0101,SPPX1,I. Pegah Dairy-R,SPPE,غشصفاح,ح . شیرپاستوریزه‌پگاه‌اصفهان‌,IRR1SPPE0100,20171214,1,شیرپاستوریزه‌پگاه‌اصفهان‌,A,N2,NO,5,42,4220,400
20278348345530119,IRR1TOSA0101,TOSX1,Iran Ind. Dev.-R,TOSA,وتوصاح,ح. سرمایه‌گذاری توسعه‌صنعتی,IRR1TOSA0101,20180520,1,گروه س توسعه صنعتی ایران,A,N1,NO,1,56,5699,400
20300372560291314,IRR1NBEH0101,NBEX1,Behran Oil-R,NBEH,شبهرنح,ح . نفت‌ بهران‌,IRR1NBEH0101,20190102,1,نفت‌ بهران‌,A,N1,NO,1,23,2320,400
20381036241470518,IRR1SHKR0101,SHKX1,Shahroud Sugar-R,SHKR,قشکرح,ح . ‌ شکرشاهرود,IRR1SHKR0100,20171213,1,شکرشاهرود,A,N2,NO,5,38,3842,400
20393717141867821,IRO6MSKZ9791,MK991,Mortgage Right9709,MSKZ,تسه9709,امتیاز تسهیلات مسکن آذر97,IRO6MSKZ9791,20200526,2,بانک مسکن,A,Z1,NO,4,59,5910,307
20411759370751096,IRO1KNRZ0001,KNRZ1,Saba Noor,KNRZ,کنور,توسعه معدنی و صنعتی صبانور,IRO1KNRZ0001,20200801,1,توسعه معدنی و صنعتی صبانور,A,N2,NO,5,13,1310,300
20453828618330936,IRO1NIRO0001,NIRO1,Nirou Trans,NIRO,بنیرو,نیروترانس‌,IRO1NIRO0008,20200801,1,نیروترانس‌,A,N1,NO,3,31,3110,300
20487994977117557,IRO1SHAD0001,SHAD1,Shahdiran Inc.,SHAD,غشهد,شهد ایران ‌,IRO1SHAD0006,20200801,1,شهد ایران‌,A,N2,NO,5,42,4213,300
20560887114747719,IRO1PSER0001,PSER1,Pars Ceram,PSER,کسرام,پارس‌ سرام‌,IRO1PSER0006,20200801,1,پارس‌ سرام‌,A,N2,NO,5,54,5491,300
20562694899904339,IRO1PRDZ0001,PRDZ1,Pardis Petr.,PRDZ,شپدیس,پتروشیمی پردیس,IRO1PRDZ0008,20200801,1,پتروشیمی پردیس,A,N1,NO,3,44,4412,300
20582209779850866,IRR7TVNP0101,TVNX1,Taavon Ins - R,TVNP,وتعاونح,ح . بیمه  تعاون,IRR7TVNP0104,20200112,4,بیمه تعاون,A,P1,NO,7,66,6603,404
20593887444073437,IRR1SFKZ0101,SFKX1,F. & Kh. Cement-R,SFKZ,سفارسح,ح . سیمان فارس و خوزستان,IRR1SFKZ0102,20171213,1,سیمان‌فارس‌وخوزستان,A,N1,NO,1,53,5394,400
20611319144970886,IRR7GRDZ0101,GRDX1,Tourism Bank-R,GRDZ,وگردشح,ح . بانک گردشگری,IRR7GRDZ0105,20200801,4,بانک گردشگری,A,P1,NO,7,57,5719,404
20622681776256207,IRR1NASI0101,NASX1,Iran Refract.-R,NASI,کفراح,ح . فراورده‌ های‌ نسوزایران‌,IRR1NASI0105,20200620,1,فراورده‌ های‌ نسوزایران‌,A,N2,NO,5,54,5492,400
20626178773287666,IRO3ZF680001,ZF681,Ayandeh Bank,ZF68,وآیند,بانک آینده,IRO3ZF680003,20180721,2,بانک آینده,A,Z1,NO,5,57,5719,303
20724324387432359,IRI3I0070001,I0071,Cylinder Mug & lid,I007,لیوان دردار,لیوان استوانه ای با در فشاری,IRI3I0070008,20180721,2,لیوان استوانه ای با در فشاری,A,Z1,NO,5,76,7611,903
20865316761157979,IRO1MARK0001,MARK1,S*Arak M. Mfg.,MARK,فاراک,ماشین‌ سازی‌ اراک‌,IRO1MARK0001,20200801,1,ماشین‌ سازی‌ اراک‌,A,N2,NO,5,28,2813,300
20909901812271390,IRB3TB630091,TB631,TreasuryBill211214,TB63,اخزا809,اسنادخزانه-م9بودجه98-000923,IRB3TB630098,20200526,2,اسنادخزانه اسلامی-م9بودجه1398,A,I1,NO,4,69,6940,306
20926459161497908,IRO3PMTZ0001,PMTZ1,Maskan Invest.,PMTZ,ثتران,سرمایه گذاری مسکن تهران,IRO3PMTZ0003,20200801,2,سرمایه گذاری مسکن تهران,A,Z1,NO,3,70,7010,303
20946530370469828,IRO1LZIN0001,LZIN1,Leasing Iran,LZIN,ولیز,لیزینگ‌ایران‌,IRO1LZIN0001,20200801,1,لیزینگ‌ایران‌,A,N1,NO,3,58,5891,300
20966291817819448,IRO7LSDP0001,LSDP1,SadidPipe-Bankrupt,LSDP,فسدید,لوله‌وتجهیزات‌ سدید - ورشکسته,IRO7LSDP0007,20200801,4,لوله‌وتجهیزات‌ سدید - ورشکسته,A,L1,NO,7,27,2710,309
21030786915898705,IRO3Z0300001,Z0301,Tejarat No Insu.,Z030,تجارت,بیمه تجارت نو(50% پرداخت شده),IRO3Z0300005,20180721,2,بیمه تجارت نو(50% پرداخت شده),A,Z1,NO,5,66,6611,303
21060013856976725,IRX6XTSX0006,XTSX6,Test2-Index,IDXS,تست26,تست2,IRX6XTSX0007,20171213,1,شرکت شاخص,I,00,ID,6,X1,X1,68
21164477711564061,IRO3ZF620001,ZF621,ZF62,ZF62,پتروشیمی تبریز,پتروشیمی تبریز,IRO3ZF620009,20180721,2,پتروشیمی تبریز,A,Z1,NO,5,44,4411,303
21166660564301770,IRB3SS310051,S31Q1,SSI-IJR3-AMN210814,SS31,شستا001,اجاره تامین اجتماعی-امین000523,IRB3SS310057,20180905,2,اجاره شستا-بخش3-امین14000523,A,Z1,NO,4,69,6910,306
21173014653958212,IRR7GPHP0101,GPHX1,SHGhazi Pharmacy-R,GPHP,دقاضیح,ح . داروسازی شهید قاضی,IRR7GPHP0105,20191225,4,داروسازی شهید قاضی,A,P1,NO,7,43,4323,404
21350214000597969,IRO3MSZ95111,MK771,Mortgage Right9511,MSKZ,تسه9511,امتیاز تسهیلات مسکن بهمن ماه95,IRO3MSZ95113,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
21383339313241074,IRO3Z0080001,Z0081,Maraghe Co,Z008, کاغذ مراغه,صنایع کاغذ مراغه,IRO3Z0080003,20180721,2,صنایع کاغذ مراغه,A,Z1,NO,5,21,2101,303
21411099322114521,IRXWXEXR0106,WE106,EXIRCompFreeFloat,IDXS,اکسیرشناورقیمت6,اکسیر آزاد شناورقیمت,IRXWXEXR0106,20171213,2,شرکت شاخص,I,00,ID,6,X1,X1,70
21420579611076234,IRR7GTOP0101,GTOX1,Torbate Jaam S.-R,GTOP,قجامح,ح.فرآورده غذایی وقندتربت‌جام,IRR7GTOP0102,20180721,4,فرآوردههای غذایی وقندتربت‌جام‌,A,P1,NO,7,38,3842,404
21426277483799140,IRO5NSKS0001,NSKS1,NiliSanat Kerman,NSKS,غنیلی,مجتمع تولیدی نیلی صنعت کرمان,IRO5NSKS0005,20200218,2,مجتمع تولیدی نیلی صنعت کرمان,A,R1,NO,9,42,4213,313
21500060221654011,IRR1RKSH0101,RKSX1,Etebari Iran Co-R,RKSH,رکیشح,ح. کارت اعتباری ایران کیش,IRR1RKSH0100,20190923,1,کارت اعتباری ایران کیش,A,N2,NO,5,72,7220,400
21522990643077548,IRB4SF530181,S53Q1,SOV.MNF53SP221109,SF53,افاد53,منفعت دولت5-ش.خاص کاریزما0108,IRB4SF530187,20191117,2,منفعت دولت5-شرایط خاص کاریزما,A,Z1,NO,4,69,6946,706
21524058405934926,IRR3TKMZ0101,TKMX1,Amin Company-R,TKMZ,اتکامح,ح. شرکت بیمه اتکایی امین,IRR3TKMZ0100,20190911,2,شرکت بیمه اتکایی امین,A,Z1,NO,3,66,6603,403
21533807502850906,IRR1DAML0101,DAMX1,Damloran Pharm.-R,DAML,ددامح,ح . داروسازی زاگرس فارمد پارس,IRR1DAML0108,20171213,1,داروسازی زاگرس فارمد پارس,A,N2,NO,5,43,4323,400
21551806741582786,IRO3ZF080001,ZF081,Homa Hotels,ZF08,هما,هتلهای هما,IRO3ZF080006,20180721,2,هتلهای هما,A,Z1,NO,5,55,5510,303
21607242972640064,IRO3PGHZ0001,PGHZ1,S*Gadir Petro.,PGHZ,شغدیر,پتروشیمی غدیر,IRO3PGHZ0005,20200801,2,پتروشیمی غدیر,A,Z1,NO,1,44,4413,303
21657955626134676,IRO6MELZ9931,TM291,Melli Mortgage2006,MELZ,تملی903,تسهیلات مسکن ب. ملی-خرداد99,IRO6MELZ9937,20200711,2,تسهیلات مسکن بانک ملی ایران,A,Z1,NO,4,59,5910,307
21727652065573865,IRR1TKNO0101,TKNX1,Technotar-R,TKNO,تکنوح,ح . تکنوتار,IRR1TKNO0104,20171213,1,تکنوتار,A,N2,NO,5,29,2912,400
21770536721753496,IRR7DANP0101,DANX1,Danayan Pars Co-R,DANP,وداناح,ح.سرمایه گذاری دانایان پارس,IRR7DANP0107,20190908,4,سرمایه گذاری دانایان پارس,A,P1,NO,7,56,5699,404
21825376398132736,IRR3NOLZ0101,NOLX1,Iranol-R,NOLZ,شرانلح,ح . نفت ایرانول,IRR3NOLZ0103,20180721,2,نفت ایرانول,A,Z1,NO,3,23,2308,403
21851863906501460,IRO3MSZ96041,MK821,Mortgage Right9604,MSKZ,تسه9604,امتیاز تسهیلات مسکن تیر96,IRO3MSZ96046,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
21903271801994876,IRR7PYAP0101,PYAX1,Payam Ind.-R,PYAP,لپیامح,ح.گسترش صنایع پیام,IRR7PYAP0100,20190908,4,گسترش صنایع پیام,A,C1,NO,7,32,3230,404
21948907150049163,IRX6X38T0006,X38T6,Index Group 38,IDXS,38-قند و شکر6,38-قند و شکر,IRX6X38T0004,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1,68
22014091628248921,IRB3SI0299A1,SI2Q1,SOV.Ijara2nd090121,SI02,اجاد2,اجاره دولت آموزش وپرورش991020,IRB3SI0299A0,20180721,2,اجاره دولتی آموزش وپرورش991020,A,Z1,NO,4,69,6942,306
22026498789176614,IRR1PDRO0101,PDRX1,Pars Darou-R,PDRO,دپارسح,ح . پارس‌ دارو,IRR1PDRO0103,20191113,1,پارس‌ دارو,A,61,NO,5,43,4323,400
22086876724551482,IRO1MOTJ0001,MOTJ1,Motogen,MOTJ,بموتو,موتوژن‌,IRO1MOTJ0006,20200801,1,موتوژن‌,A,N1,NO,1,31,3110,300
22087269603540841,IRO1BPST0001,BPST1,Post Bank,BPST,وپست,پست بانک ایران,IRO1BPST0007,20200801,1,پست بانک ایران,A,N2,NO,5,57,5719,300
22096199430853991,IRR1PIAZ0101,PIAX1,Piazar Agro.-R,PIAZ,غاذرح,ح . کشت‌وصنعت‌پیاذر,IRR1PIAZ0104,20171213,1,کشت‌وصنعت‌پیاذر,A,N2,NO,5,42,4213,400
22164355468450959,IRB4SM099991,SM9Q1,SOV.Mush9SPL201129,SM09,اشاد9,مشارکت دولتی9-شرایط خاص990909,IRB4SM099994,20180812,2,مشارکت دولتی9-بانکی-بودجه1395,A,Z1,NO,4,69,6920,706
22229150167002259,IRO3ZF110001,ZF111,Vavan,ZF11,واوان,ساختمانی واوان,IRO3ZF110001,20180721,2,ساختمانی واوان,A,Z1,NO,5,70,7010,303
22255783119783047,IRO1DRZK0001,DRZK1,Razak Lab.,DRZK,درازک,دارویی‌ رازک‌,IRO1DRZK0003,20200801,1,دارویی‌ رازک‌,A,N2,NO,5,43,4323,300
22260326095996531,IRO1HTOK0001,HTOK1,Tuka Trans.,HTOK,حتوکا,حمل‌ونقل‌توکا,IRO1HTOK0000,20200801,1,حمل‌ونقل‌توکا,A,N2,NO,5,60,6023,300
22275596386264204,IRO3BKSZ0001,BKSZ1,Kosar Ins.,BKSZ,کوثر,بیمه کوثر,IRO3BKSZ0002,20200801,2,بیمه کوثر,A,Z1,NO,3,66,6611,303
22299894048845903,IRO1GCOZ0001,GCOZ1,Glucosan,GCOZ,غگل,گلوکوزان‌,IRO1GCOZ0003,20200801,1,گلوکوزان‌,A,N2,NO,5,42,4232,300
22308305646551497,IRO7TPOP0001,TPOP1,Merat Poolad,TPOP,تپولا,مهندسی مرآت پولاد,IRO7TPOP0009,20200801,4,مهندسی مرآت پولاد,A,C1,NO,7,74,7490,309
22382156782768756,IRO1KGND0001,KGND1,Ghandi Cables.,KGND,بکام,کارخانجات تولیدی شهید قندی,IRO1KGND0000,20200801,1,کارخانجات تولیدی شهید قندی,A,N1,NO,3,31,3130,300
22390160904430441,IRB3TB219891,TB211,TreasuryBill191202,TB21,اخزا610,اسنادخزانه-م10بودجه96-980911,IRB3TB219892,20180721,2,اسنادخزانه-م10بودجه96-980911,A,I1,NO,4,69,6940,306
22490169030401337,IRO3ANIZ0001,ANIZ1,Ava Novin INVEST,ANIZ,وآوا,سرمایه گذاری آوا نوین,IRO3ANIZ0002,20200801,2,سرمایه گذاری آوا نوین,A,Z1,NO,3,56,5699,303
22542452157560209,IRR3KHZZ0101,KHZX1,Khazar Shipping-R,KHZZ,حخزرح,ح.کشتیرانی دریای خزر,IRR3KHZZ0109,20180721,2,کشتیرانی دریای خزر,A,Z1,NO,3,61,6110,403
22545149639511257,IRO6MELZ9881,TM221,Melli Mortgage1911,MELZ,تملی808,تسهیلات مسکن ب. ملی-آبان98,IRO6MELZ9887,20191214,2,تسهیلات مسکن بانک ملی ایران,A,Z1,NO,4,59,5910,307
22560050433388046,IRO1PTAP0001,PTAP1,Tamin Petro.,PTAP,تاپیکو,س. نفت و گاز و پتروشیمی تأمین,IRO1PTAP0001,20200801,1,س. نفت و گاز و پتروشیمی تأمین,A,N2,NO,5,44,4411,300
22645269567765904,IRO3IKSZ0001,IKSZ1,Imen Khodro Shargh,IKSZ,خیمن,ایمن خودرو شرق,IRO3IKSZ0005,20200801,2,ایمن خودرو شرق,A,Z1,NO,3,34,3430,303
22667016906590506,IRO1NBEH0001,NBEH1,Behran Oil,NBEH,شبهرن,نفت‌ بهران‌,IRO1NBEH0009,20200801,1,نفت‌ بهران‌,A,N1,NO,1,23,2320,300
22787503301679573,IRO1ROOI0001,ROOI1,Iran Zinc Mines,ROOI,کروی,توسعه‌ معادن‌ روی‌ ایران‌,IRO1ROOI0007,20200801,1,توسعه‌ معادن‌ روی‌ ایران‌,A,N1,NO,1,13,1320,300
22811176775480091,IRO1MKBT0001,MKBT1,Iran Tele. Co.,MKBT,اخابر,مخابرات ایران,IRO1MKBT0008,20200801,1,مخابرات ایران,A,N1,NO,1,64,6420,300
22839330962768817,IRT3SMIF0001,SMIF1,Arman Ati Mes ETF,SMIF,آتیمس,صندوق س.آرمان آتیه درخشان مس-س,IRT3SMIF0006,20200526,2,صندوق س.آرمان آتیه درخشان مس-س,A,T1,NO,4,68,6811,305
22903901709044823,IRO1RTIR0001,RTIR1,I. T. Foundry,RTIR,ختراک,ریخته‌گری‌ تراکتورسازی‌ ایران‌,IRO1RTIR0009,20200801,1,ریخته‌گری‌ تراکتورسازی‌ ایران‌,A,N2,NO,5,34,3430,300
22922721400616304,IRO3Z0200001,Z0201,Meftah Invest.,Z020,مفتاح,سرمایه گذاری مفتاح,IRO3Z0200007,20180721,2,سرمایه گذاری مفتاح,A,Z1,NO,5,56,5699,303
22941065011246116,IRO3TBSZ0001,TBSZ1,Tabas Company,TBSZ,کپرور,فرآوری زغال سنگ پروده طبس,IRO3TBSZ0003,20200801,2,فرآوری زغال سنگ پروده طبس,A,Z1,NO,3,10,1010,303
22950683624908253,IRO7PTOP0001,PTOP1,Tous Woolen,PTOP,نتوس,پشم‌ بافی‌ توس,IRO7PTOP0009,20200801,4,پشم‌ بافی‌ توس,A,P1,NO,7,17,1711,309
22956708386610464,IRO7KHDP0001,KHDP1,Azadegan Co.,KHDP,خودکفا,اقتصادی و خودکفایی آزادگان,IRO7KHDP0001,20200801,4,اقتصادی و خودکفایی آزادگان,A,P1,NO,7,42,4243,309
23049019886587905,IRO7KHEP0001,KHEP1,Yazd Steel CO.,KHEP,خفولا,خدمات فنی فولاد یزد,IRO7KHEP0000,20200801,4,خدمات فنی فولاد یزد,A,P1,NO,7,74,7490,309
23086515493897579,IRO1LKGH0001,LKGH1,Ghadir Kh. L.,LKGH,ولغدر,لیزینگ‌خودروغدیر,IRO1LKGH0008,20200801,1,لیزینگ‌خودروغدیر,A,N1,NO,3,58,5891,300
23100379978035731,IRO3BUAZ0001,BUAZ1,Bulai Sina Petr,BUAZ,بوعلی,شرکت پتروشیمی بوعلی سینا,IRO3BUAZ0000,20200801,2,شرکت پتروشیمی بوعلی سینا,A,Z1,NO,3,44,4411,303
23142133203996048,IRR1NPRS0101,NPRX1,Pars Oil-R,NPRS,شنفتح,ح . نفت‌ پارس‌,IRR1NPRS0107,20200721,1,نفت‌ پارس‌,A,61,NO,1,23,2320,400
23175320865252772,IRO7SALP0001,SALP1,Resalat,SALP,وسالت,بانک قرض الحسنه رسالت,IRO7SALP0000,20200801,4,بانک قرض الحسنه رسالت,A,C1,NO,7,57,5719,309
23185568638908069,IRR1BALI0101,BALX1,Buali Inv.-R,BALI,وبوعلیح,ح . سرمایه‌گذاری‌بوعلی‌,IRR1BALI0106,20171213,1,سرمایه‌گذاری‌بوعلی‌,A,N2,NO,5,56,5699,400
23214828924506640,IRO1BARZ0001,BARZ1,Kerman Tire,BARZ,پکرمان,گروه‌ صنعتی‌ بارز,IRO1BARZ0007,20200801,1,گروه‌ صنعتی‌ بارز,A,N2,NO,5,25,2511,300
23269285154135003,IRO7JAIP0001,JAIP1,Jovain Agri.&Ind,JAIP,جوین,کشت و صنعت جوین,IRO7JAIP0006,20200801,4,کشت و صنعت جوین,A,P1,NO,7,01,0121,309
23293437377896568,IRO1SADR0001,SADR1,Sadr Tamin Inv.,SADR,تاصیکو,سرمایه گذاری صدرتامین,IRO1SADR0004,20200801,1,سرمایه گذاری صدرتامین,A,N2,NO,5,13,1399,300
23353689102956991,IRO1DKSR0001,DKSR1,Kowsar Pharm.,DKSR,دکوثر,داروسازی‌ کوثر,IRO1DKSR0002,20200801,1,داروسازی‌ کوثر,A,N1,NO,3,43,4323,300
23358076115432411,IRB4SF620191,S62Q1,SOV.MNF62SP221208,SF62,افاد62,منفعت دولت6-ش.خاص ملت0109,IRB4SF620194,20200105,2,منفعت دولت6-شرایط خاص ملت,A,Z1,NO,4,69,6946,706
23441366113375722,IRO1PASN0001,PASN1,S*Parsian Oil&Gas,PASN,پارسان,گسترش نفت و گاز پارسیان,IRO1PASN0004,20200801,1,گسترش نفت و گاز پارسیان,A,N1,NO,1,44,4412,300
23458117616920867,IRR1SIMS0101,SIMX1,Shomal Cement-R,SIMS,سشمالح,ح . سیمان‌ شمال‌,IRR1SIMS0106,20200728,1,سیمان‌ شمال‌,A,61,NO,5,53,5394,400
23461894018749883,IRR3BHKZ0101,BHKX1,Hekmat Iranian-R,BHKZ,حکمتح,ح. بانک حکمت ایرانیان,IRR3BHKZ0107,20190202,2,بانک حکمت  ایرانیان,A,Z1,NO,3,57,5719,403
23484847504768205,IRR1SWIC0101,SWIX1,Pars Switch-R,SWIC,بسویچح,ح . پارس‌سویچ‌,IRR1SWIC0102,20191204,1,پارس‌سویچ‌,A,N2,NO,5,31,3120,400
23552683239901730,IRR1MESI0101,MESX1,Iran Kh. A. M.-R,MESI,خوسازح,ح . محورسازان‌ایران‌خودرو,IRR1MESI0102,20171213,1,محورسازان‌ایران‌خودرو,A,N2,NO,5,34,3430,400
23581215918684761,IRB3SA0300B1,SA3Q1,ArvandTD.MNF220202,SA03,اروند03,منفعت صبا اروند تمدن14001113,IRB3SA0300B1,20190130,2,منفعت صبا اروند تمدن14001113,A,Z1,NO,4,69,6947,306
23600798892801694,IRO3CHRZ0001,CHRZ1,ChaharMahal,CHRZ,قچار,فراوردههای غذایی وقند چهارمحال,IRO3CHRZ0007,20200801,2,فراوردههای غذایی وقند چهارمحال,A,Z1,NO,3,38,3842,303
23628442955387175,IRR7BIRP0101,BIRX1,Iran Packing-R,BIRP,فبیراح,ح.بسته‌ بندی‌ ایران‌,IRR7BIRP0107,20180721,4,بسته‌ بندی‌ ایران‌,A,P1,NO,7,28,2899,404
23657236334749347,IRR7IKDP0101,IKDX1,IranKhodroDiesel-R,IKDP,خاورح,ح . ایران خودرو دیزل,IRR7IKDP0102,20190128,4,ایران خودرو دیزل,A,P1,NO,7,34,3410,404
23684361061669860,IRO6MELZ98C1,TM261,Melli Mortgage2003,MELZ,تملی812,تسهیلات مسکن ب. ملی-اسفند98,IRO6MELZ98C4,20200412,2,تسهیلات مسکن بانک ملی ایران,A,Z1,NO,4,59,5910,307
23695001747840020,IRB3TB409951,TB401,TreasuryBill200803,TB40,اخزا709,اسنادخزانه-م9بودجه97-990513,IRB3TB409956,20181016,2,اسنادخزانه اسلامی-م9بودجه1397,A,I1,NO,4,69,6940,306
23791232955302467,IRB3SR2499B1,R24Q1,SOV.MRB2-LTS210206,SR24,سلامت4,مرابحه دولتی تعاون-لوتوس991118,IRB3SR2499B3,20180721,2,مرابحه دولتی تعاون-لوتوس991118,A,Z1,NO,4,69,6945,306
23837844039713715,IRO1NASI0001,NASI1,Iran Refract.,NASI,کفرا,فراورده‌ های‌ نسوزایران‌,IRO1NASI0003,20200801,1,فراورده‌ های‌ نسوزایران‌,A,N2,NO,5,54,5492,300
23838634016123354,IRO1IAGM0001,IAGM1,Iran Argham,IAGM,مرقام,ایران‌ارقام‌,IRO1IAGM0008,20200801,1,ایران‌ارقام‌,A,N2,NO,5,72,7220,300
23891830829322971,IRO7KBLP0001,KBLP1,Iran Cable,KBLP,بایکا,کارخانجات کابلسازی ‌ایران‌,IRO7KBLP0007,20200801,4,کارخانجات کابلسازی ‌ایران‌,A,P1,NO,7,31,3130,309
23936607891892333,IRO1OFST0001,OFST1,Offset,OFST,چافست,افست‌,IRO1OFST0004,20200801,1,افست‌,A,N2,NO,5,22,2221,300
24018878640527909,IRO3KHMZ0001,KHMZ1,S*Khavarmiane mine,KHMZ,میدکو,هلدینگ صنایع  معدنی خاورمیانه,IRO3KHMZ0002,20200801,2,هلدینگ صنایع معدنی خاورمیانه,A,Z1,NO,1,27,2710,303
24079409192818584,IRO1DRKH0001,DRKH1,Derakhshan Teh.,DRKH,پدرخش,درخشان‌ تهران‌,IRO1DRKH0005,20200801,1,درخشان‌ تهران‌,A,N2,NO,5,25,2520,300
24082902657114448,IRR3DSNZ0101,DSNX1,Ankolojy Sobhan-R,DSNZ,دسانکوح,ح . داروسازی سبحان انکولوژی,IRR3DSNZ0109,20200526,2,داروسازی سبحان انکولوژی,A,Z1,NO,3,43,4323,403
24085906177899789,IRO1TKSM0001,TKSM1,Takceram,TKSM,کترام,تولیدی‌ کاشی‌ تکسرام‌,IRO1TKSM0009,20200801,1,تولیدی‌ کاشی‌ تکسرام‌,A,N2,NO,5,49,4993,300
24123527155326978,IRO8TSUP0001,TSUP1,Torbat Sugar,TSUP,قتربت,قند تربت حیدریه,IRO8TSUP0007,20200726,4,قند تربت حیدریه,A,1A,NO,5,38,3842,310
24187097921483699,IRX6X60T0006,X60T6,Index Group 60,IDXS,60-حمل و نقل6,60-حمل و نقل,IRX6X60T0005,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1,68
24212636157410845,IRO7ARNP0001,ARNP1,Arian Co.,ARNP,وآرین,شرکت توسعه اقتصادی آرین,IRO7ARNP0009,20200801,4,شرکت توسعه اقتصادی آرین,A,P1,NO,7,56,5699,309
24254843881948059,IRO1KSKA0001,KSKA1,Kaveh Paper,KSKA,چکاوه,صنایع‌کاغذسازی‌کاوه‌,IRO1KSKA0002,20200801,1,صنایع‌کاغذسازی‌کاوه‌,A,N2,NO,5,21,2101,300
24303422207378456,IRO1KLBR0001,KLBR1,Kalber Dairy,KLBR,غالبر,لبنیات‌ کالبر,IRO1KLBR0001,20200801,1,لبنیات‌کالبر,A,N2,NO,5,42,4220,300
24371538373380305,IRB4SG330331,G33Q1,SOV.GMR33.SP240616,SG33,اراد33,مرابحه عام دولت3-ش.خ 0303,IRB4SG330330,20200729,2,مرابحه عام دولت3-شرایط خاص0303,A,Z1,NO,4,69,6946,706
24568263705196097,IRB4SG130261,G13Q1,SOV.GMR13.SP230916,SG13,اراد13,مرابحه عام دولت1-ش.خ سایر0206,IRB4SG130268,20200317,2,مرابحه عام دولت1-ش.خاص سایر,A,Z1,NO,4,69,6946,706
24620582002578362,IRR7PSMP0101,PSMX1,Meyar Sanat-R,PSMP,معیارح,ح.سرمایه گذاری معیار صنعت پارس,IRR7PSMP0104,20200118,4,سرمایه گذاری معیار صنعت پارس,A,C1,NO,7,56,5699,404
24644999329120295,IRO3ASKZ0001,ASKZ1,Melal Credit Inst.,ASKZ,وملل,اعتباری ملل,IRO3ASKZ0003,20200801,2,اعتباری ملل,A,Z1,NO,3,57,5719,303
24662567615903665,IRO7SNAP0001,SNAP1,Iran Sana Co,SNAP,وسنا,سرمایه گذاری نیروگاهی ایران,IRO7SNAP0008,20200801,4,سرمایه گذاری نیروگاهی ایران,A,P1,NO,7,65,6599,309
24700915949765656,IRI3I0020001,I0021,Barband khodro,I002,باربند نرم خودرو,طرح صنعتی باربند نرم خودرو,IRI3I0020003,20180721,2,طرح صنعتی باربند نرم خودرو,A,Z1,NO,5,76,7611,903
24733701189547084,IRX6X32T0006,X32T6,Index Group 32,IDXS,32-وسایل ارتباطی6,32-وسایل ارتباطی,IRX6X32T0000,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1,68
24734871905109354,IRR1FNAR0101,FNAX1,Zar Spring-R,FNAR,خزرح,ح . فنرسازی‌زر,IRR1FNAR0109,20200413,1,فنرسازی‌زر,A,N2,NO,5,34,3430,400
